date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-04-27,California,State,Total,369.0,100.0,299.14285714285,100.0
2021-04-27,California,State,Other,77.0,20.87,62.71428571428,20.964660936008
2021-04-28,California,State,Epsilon,39.0,9.26,31.28571428571,10.036663611366
2021-04-28,California,State,Alpha,219.0,52.02,170.85714285714,54.812098991751
2021-04-28,California,State,Total,421.0,100.0,311.71428571428,100.0
2021-04-28,California,State,Other,93.0,22.09,65.85714285714,21.127406049496
2021-04-28,California,State,Lambda,6.0,1.43,3.28571428571,1.054078826764
2021-04-28,California,State,Beta,5.0,1.19,2.14285714285,0.687442713107
2021-04-28,California,State,Gamma,42.0,9.98,27.28571428571,8.753437213566
2021-04-28,California,State,Delta,16.0,3.8,10.28571428571,3.299725022915
2021-04-28,California,State,Mu,1.0,0.24,0.71428571428,0.229147571036
2021-04-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Lambda,2.0,0.52,3.42857142857,1.084010840108
2021-04-29,California,State,Total,388.0,100.0,316.28571428571,100.0
2021-04-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Alpha,202.0,52.06,173.14285714285,54.742547425474
2021-04-29,California,State,Epsilon,37.0,9.54,31.28571428571,9.891598915989
2021-04-29,California,State,Beta,8.0,2.06,2.85714285714,0.903342366757
2021-04-29,California,State,Other,82.0,21.13,65.28571428571,20.641373080397
2021-04-29,California,State,Delta,24.0,6.19,12.28571428571,3.884372177055
2021-04-29,California,State,Gamma,33.0,8.51,27.42857142857,8.672086720867
2021-04-29,California,State,Mu,0.0,0.0,0.57142857142,0.180668473351
2021-04-30,California,State,Epsilon,24.0,7.19,27.14285714285,8.719596145021
2021-04-30,California,State,Delta,18.0,5.39,13.57142857142,4.35979807251
2021-04-30,California,State,Beta,1.0,0.3,2.57142857142,0.826067003212
2021-04-30,California,State,Other,50.0,14.97,62.85714285714,20.192748967416
2021-04-30,California,State,Lambda,3.0,0.9,3.28571428571,1.05553005966
2021-04-30,California,State,Alpha,210.0,62.87,174.71428571428,56.126663607159
2021-04-30,California,State,Mu,0.0,0.0,0.57142857142,0.183570445158
2021-04-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-30,California,State,Total,334.0,100.0,311.28571428571,100.0
2021-04-30,California,State,Gamma,28.0,8.38,26.57142857142,8.536025699862
2021-05-01,California,State,Beta,6.0,2.6,3.42857142857,1.057268722467
2021-05-01,California,State,Lambda,0.0,0.0,2.85714285714,0.881057268722
2021-05-01,California,State,Alpha,131.0,56.71,181.57142857142,55.991189427313
2021-05-01,California,State,Epsilon,26.0,11.26,29.0,8.942731277533
2021-05-01,California,State,Other,28.0,12.12,63.0,19.42731277533
2021-05-01,California,State,Mu,0.0,0.0,0.57142857142,0.176211453744
2021-05-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-01,California,State,Gamma,26.0,11.26,29.0,8.942731277533
2021-05-01,California,State,Total,231.0,100.0,324.28571428571,100.0
2021-05-01,California,State,Delta,14.0,6.06,14.85714285714,4.581497797357
2021-05-02,California,State,Gamma,15.0,11.45,29.71428571428,9.183222958057
2021-05-02,California,State,Lambda,1.0,0.76,2.85714285714,0.883002207506
2021-05-02,California,State,Mu,1.0,0.76,0.71428571428,0.220750551876
2021-05-02,California,State,Epsilon,8.0,6.11,28.57142857142,8.830022075055
2021-05-02,California,State,Total,131.0,100.0,323.57142857142,100.0
2021-05-02,California,State,Alpha,68.0,51.91,181.14285714285,55.98233995585
2021-05-02,California,State,Other,29.0,22.14,62.14285714285,19.205298013245
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.059602649007
2021-05-02,California,State,Delta,9.0,6.87,15.0,4.635761589404
2021-05-03,California,State,Epsilon,24.0,7.02,27.14285714285,8.574007220217
2021-05-03,California,State,Alpha,197.0,57.6,177.0,55.91155234657
2021-05-03,California,State,Delta,11.0,3.22,15.0,4.738267148014
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.225631768953
2021-05-03,California,State,Other,68.0,19.88,61.0,19.268953068592
2021-05-03,California,State,Lambda,3.0,0.88,2.57142857142,0.812274368231
2021-05-03,California,State,Total,342.0,100.0,316.57142857142,100.0
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Gamma,36.0,10.53,29.71428571428,9.386281588448
2021-05-03,California,State,Beta,3.0,0.88,3.42857142857,1.083032490975
2021-05-04,California,State,Epsilon,30.0,8.67,26.85714285714,8.572731418149
2021-05-04,California,State,Total,346.0,100.0,313.28571428571,100.0
2021-05-04,California,State,Beta,5.0,1.45,4.0,1.276789785682
2021-05-04,California,State,Mu,3.0,0.87,0.71428571428,0.227998176015
2021-05-04,California,State,Alpha,196.0,56.65,174.71428571428,55.768353853169
2021-05-04,California,State,Lambda,2.0,0.58,2.42857142857,0.77519379845
2021-05-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-04,California,State,Gamma,44.0,12.72,32.0,10.214318285454
2021-05-04,California,State,Other,48.0,13.87,56.85714285714,18.148654810762
2021-05-04,California,State,Delta,18.0,5.2,15.71428571428,5.015959872321
2021-05-05,California,State,Mu,2.0,0.57,0.85714285714,0.283018867925
2021-05-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-05,California,State,Other,74.0,21.26,54.14285714285,17.877358490566
2021-05-05,California,State,Lambda,6.0,1.72,2.42857142857,0.801886792453
2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.084905660377
2021-05-05,California,State,Delta,19.0,5.46,16.14285714285,5.330188679245
2021-05-05,California,State,Gamma,38.0,10.92,31.42857142857,10.377358490566
2021-05-05,California,State,Alpha,187.0,53.74,170.14285714285,56.179245283019
2021-05-05,California,State,Total,348.0,100.0,302.85714285714,100.0
2021-05-05,California,State,Epsilon,22.0,6.32,24.42857142857,8.066037735849
2021-05-06,California,State,Alpha,208.0,56.99,171.0,57.081545064378
2021-05-06,California,State,Other,63.0,17.26,51.42857142857,17.167381974249
2021-05-06,California,State,Delta,20.0,5.48,15.57142857142,5.197901764425
2021-05-06,California,State,Epsilon,23.0,6.3,22.42857142857,7.486886027659
2021-05-06,California,State,Beta,2.0,0.55,2.42857142857,0.810681926562
2021-05-06,California,State,Mu,1.0,0.27,1.0,0.333810205055
2021-05-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Lambda,2.0,0.55,2.42857142857,0.810681926562
2021-05-06,California,State,Gamma,46.0,12.6,33.28571428571,11.111111111111
2021-05-06,California,State,Total,365.0,100.0,299.57142857142,100.0
2021-05-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-07,California,State,Delta,22.0,7.43,16.14285714285,5.488101019913
2021-05-07,California,State,Mu,0.0,0.0,1.0,0.339970859641
2021-05-07,California,State,Total,296.0,100.0,294.14285714285,100.0
2021-05-07,California,State,Lambda,0.0,0.0,2.0,0.679941719281
2021-05-07,California,State,Epsilon,20.0,6.76,21.85714285714,7.43079164643
2021-05-07,California,State,Gamma,33.0,11.15,34.0,11.55900922778
2021-05-07,California,State,Other,49.0,16.55,51.28571428571,17.435648372997
2021-05-07,California,State,Alpha,170.0,57.43,165.28571428571,56.192326372025
2021-05-07,California,State,Beta,2.0,0.68,2.57142857142,0.874210781933
2021-05-08,California,State,Alpha,105.0,64.81,161.57142857142,56.834170854271
2021-05-08,California,State,Mu,3.0,1.85,1.42857142857,0.502512562814
2021-05-08,California,State,Epsilon,5.0,3.09,18.85714285714,6.633165829146
2021-05-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-08,California,State,Gamma,9.0,5.56,31.57142857142,11.105527638191
2021-05-08,California,State,Lambda,2.0,1.23,2.28571428571,0.804020100503
2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.603015075377
2021-05-08,California,State,Delta,10.0,6.17,15.57142857142,5.477386934673
2021-05-08,California,State,Other,28.0,17.28,51.28571428571,18.040201005025
2021-05-08,California,State,Total,162.0,100.0,284.28571428571,100.0
2021-05-09,California,State,Mu,1.0,0.85,1.42857142857,0.505816894284
2021-05-09,California,State,Epsilon,2.0,1.69,18.0,6.373292867982
2021-05-09,California,State,Other,19.0,16.1,49.85714285714,17.653009610521
2021-05-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.606980273141
2021-05-09,California,State,Delta,4.0,3.39,14.85714285714,5.260495700556
2021-05-09,California,State,Total,118.0,100.0,282.42857142857,100.0
2021-05-09,California,State,Alpha,67.0,56.78,161.42857142857,57.157309054122
2021-05-09,California,State,Lambda,10.0,8.47,3.57142857142,1.264542235711
2021-05-09,California,State,Gamma,15.0,12.71,31.57142857142,11.178553363682
2021-05-10,California,State,Gamma,26.0,9.81,30.14285714285,11.105263157895
2021-05-10,California,State,Total,265.0,100.0,271.42857142857,100.0
2021-05-10,California,State,Delta,17.0,6.42,15.71428571428,5.789473684211
2021-05-10,California,State,Beta,2.0,0.75,1.57142857142,0.578947368421
2021-05-10,California,State,Epsilon,12.0,4.53,16.28571428571,6.0
2021-05-10,California,State,Other,46.0,17.36,46.71428571428,17.210526315789
2021-05-10,California,State,Alpha,160.0,60.38,156.14285714285,57.526315789474
2021-05-10,California,State,Mu,0.0,0.0,1.42857142857,0.526315789474
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-10,California,State,Lambda,2.0,0.75,3.42857142857,1.263157894737
2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.333148250972
2021-05-11,California,State,Alpha,148.0,59.92,149.28571428571,58.023320377568
2021-05-11,California,State,Lambda,2.0,0.81,3.42857142857,1.332593003887
2021-05-11,California,State,Gamma,28.0,11.34,27.85714285714,10.82731815658
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Other,43.0,17.41,46.0,17.87895613548
2021-05-11,California,State,Epsilon,12.0,4.86,13.71428571428,5.330372015547
2021-05-11,California,State,Mu,0.0,0.0,1.0,0.388672959467
2021-05-11,California,State,Total,247.0,100.0,257.28571428571,100.0
2021-05-11,California,State,Delta,14.0,5.67,15.14285714285,5.8856191005
2021-05-12,California,State,Epsilon,19.0,6.69,13.28571428571,5.354058721934
2021-05-12,California,State,Other,52.0,18.31,42.85714285714,17.27115716753
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.287852619459
2021-05-12,California,State,Total,284.0,100.0,248.14285714285,100.0
2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.345423143351
2021-05-12,California,State,Alpha,164.0,57.75,146.0,58.837075417386
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Delta,16.0,5.63,14.71428571428,5.929763960852
2021-05-12,California,State,Lambda,7.0,2.46,3.57142857142,1.439263097294
2021-05-12,California,State,Gamma,26.0,9.15,26.14285714285,10.535405872193
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Alpha,169.0,67.87,140.42857142857,60.641579272054
2021-05-13,California,State,Gamma,22.0,8.84,22.71428571428,9.808760024676
2021-05-13,California,State,Other,40.0,16.06,39.57142857142,17.088217149907
2021-05-13,California,State,Epsilon,8.0,3.21,11.14285714285,4.811844540407
2021-05-13,California,State,Delta,9.0,3.61,13.14285714285,5.675508945096
2021-05-13,California,State,Mu,1.0,0.4,0.71428571428,0.308451573103
2021-05-13,California,State,Lambda,0.0,0.0,3.28571428571,1.418877236274
2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.246761258482
2021-05-13,California,State,Total,249.0,100.0,231.57142857142,100.0
2021-05-14,California,State,Total,259.0,100.0,226.28571428571,100.0
2021-05-14,California,State,Beta,2.0,0.77,0.57142857142,0.252525252525
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Alpha,164.0,63.32,139.57142857142,61.679292929293
2021-05-14,California,State,Gamma,28.0,10.81,22.0,9.722222222222
2021-05-14,California,State,Mu,1.0,0.39,0.85714285714,0.378787878788
2021-05-14,California,State,Epsilon,12.0,4.63,10.0,4.419191919192
2021-05-14,California,State,Delta,8.0,3.09,11.14285714285,4.924242424242
2021-05-14,California,State,Other,44.0,16.99,38.85714285714,17.171717171717
2021-05-14,California,State,Lambda,0.0,0.0,3.28571428571,1.45202020202
2021-05-15,California,State,Delta,3.0,2.26,10.14285714285,4.565916398714
2021-05-15,California,State,Alpha,83.0,62.41,136.42857142857,61.414790996785
2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.257234726688
2021-05-15,California,State,Epsilon,6.0,4.51,10.14285714285,4.565916398714
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-15,California,State,Total,133.0,100.0,222.14285714285,100.0
2021-05-15,California,State,Lambda,1.0,0.75,3.14285714285,1.414790996785
2021-05-15,California,State,Gamma,10.0,7.52,22.14285714285,9.967845659164
2021-05-15,California,State,Other,30.0,22.56,39.14285714285,17.620578778135
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.192926045016
2021-05-16,California,State,Other,16.0,17.58,38.71428571428,17.735602094241
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.130890052356
2021-05-16,California,State,Delta,3.0,3.3,10.0,4.581151832461
2021-05-16,California,State,Epsilon,10.0,10.99,11.28571428571,5.170157068063
2021-05-16,California,State,Total,91.0,100.0,218.28571428571,100.0
2021-05-16,California,State,Lambda,0.0,0.0,1.71428571428,0.785340314136
2021-05-16,California,State,Gamma,10.0,10.99,21.42857142857,9.816753926702
2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.261780104712
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Alpha,52.0,57.14,134.28571428571,61.51832460733
2021-05-17,California,State,Delta,11.0,4.18,9.14285714285,4.193971166448
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Total,263.0,100.0,218.0,100.0
2021-05-17,California,State,Mu,2.0,0.76,0.57142857142,0.262123197903
2021-05-17,California,State,Lambda,1.0,0.38,1.57142857142,0.720838794233
2021-05-17,California,State,Other,62.0,23.57,41.0,18.807339449541
2021-05-17,California,State,Alpha,143.0,54.37,131.85714285714,60.484927916121
2021-05-17,California,State,Gamma,29.0,11.03,21.85714285714,10.02621231979
2021-05-17,California,State,Epsilon,15.0,5.7,11.71428571428,5.373525557012
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.131061598952
2021-05-18,California,State,Delta,8.0,3.31,8.28571428571,3.813280736358
2021-05-18,California,State,Gamma,32.0,13.22,22.42857142857,10.322156476003
2021-05-18,California,State,Lambda,0.0,0.0,1.28571428571,0.591715976331
2021-05-18,California,State,Other,44.0,18.18,41.14285714285,18.934911242604
2021-05-18,California,State,Epsilon,9.0,3.72,11.28571428571,5.193951347798
2021-05-18,California,State,Alpha,149.0,61.57,132.0,60.749506903353
2021-05-18,California,State,Total,242.0,100.0,217.28571428571,100.0
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.262984878369
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.131492439185
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Mu,1.0,0.39,0.71428571428,0.334896182184
2021-05-19,California,State,Gamma,29.0,11.33,22.85714285714,10.716677829873
2021-05-19,California,State,Alpha,156.0,60.94,130.85714285714,61.352980576021
2021-05-19,California,State,Lambda,0.0,0.0,0.28571428571,0.133958472873
2021-05-19,California,State,Epsilon,12.0,4.69,10.28571428571,4.822505023443
2021-05-19,California,State,Delta,13.0,5.08,7.85714285714,3.683858004019
2021-05-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Beta,1.0,0.39,0.42857142857,0.20093770931
2021-05-19,California,State,Total,256.0,100.0,213.28571428571,100.0
2021-05-19,California,State,Other,44.0,17.19,40.0,18.754186202277
2021-05-20,California,State,Epsilon,5.0,2.18,9.85714285714,4.684317718941
2021-05-20,California,State,Other,57.0,24.89,42.42857142857,20.162932790224
2021-05-20,California,State,Mu,2.0,0.87,0.85714285714,0.40733197556
2021-05-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Lambda,3.0,1.31,0.71428571428,0.339443312967
2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.20366598778
2021-05-20,California,State,Gamma,23.0,10.04,23.0,10.930074677529
2021-05-20,California,State,Total,229.0,100.0,210.42857142857,100.0
2021-05-20,California,State,Alpha,130.0,56.77,125.28571428571,59.538357094365
2021-05-20,California,State,Delta,9.0,3.93,7.85714285714,3.733876442634
2021-05-21,California,State,Delta,14.0,7.22,8.71428571428,4.332386363636
2021-05-21,California,State,Alpha,120.0,61.86,119.0,59.161931818182
2021-05-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-21,California,State,Epsilon,9.0,4.64,9.42857142857,4.6875
2021-05-21,California,State,Mu,1.0,0.52,0.85714285714,0.426136363636
2021-05-21,California,State,Lambda,6.0,3.09,1.57142857142,0.78125
2021-05-21,California,State,Total,194.0,100.0,201.14285714285,100.0
2021-05-21,California,State,Beta,1.0,0.52,0.28571428571,0.142045454545
2021-05-21,California,State,Other,30.0,15.46,40.42857142857,20.099431818182
2021-05-21,California,State,Gamma,13.0,6.7,20.85714285714,10.369318181818
2021-05-22,California,State,Mu,0.0,0.0,0.85714285714,0.428877769836
2021-05-22,California,State,Total,124.0,100.0,199.85714285714,100.0
2021-05-22,California,State,Epsilon,6.0,4.84,9.42857142857,4.717655468192
2021-05-22,California,State,Other,27.0,21.77,40.0,20.014295925661
2021-05-22,California,State,Gamma,12.0,9.68,21.14285714285,10.578984989278
2021-05-22,California,State,Alpha,70.0,56.45,117.14285714285,58.613295210865
2021-05-22,California,State,Lambda,0.0,0.0,1.42857142857,0.714796283059
2021-05-22,California,State,Delta,9.0,7.26,9.57142857142,4.789135096497
2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.142959256612
2021-05-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Lambda,0.0,0.0,1.42857142857,0.730994152047
2021-05-23,California,State,Delta,6.0,10.0,10.0,5.116959064327
2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.146198830409
